comments,date_string,datetime,engagement_score,favorites,name,party,retweets,stream_id,text,tweet_url,twitter_username,unix_time
591,7:00 PM - 6 May 2019,2019-05-06 19:00:00,1332.8412585580406,4940,Kamala Harris,Democrat,811,1125581027110531079,I’m so inspired by the young leaders across the country who have shown up to our town halls and are getting involved in our democracy. Our children deserve a better leader than what we have now. I’m fighting to be that leader.,https://twitter.com/KamalaHarris/status/1125581027110531079,KamalaHarris,1557194403
200,6:18 PM - 6 May 2019,2019-05-06 18:18:00,1733.1533919056424,10801,Kamala Harris,Democrat,2410,1125570443392507904,Ms. Foster was expelled from the all-white university 63 years ago because people did not like that she was the first Black student. This is long overdue recognition.,https://twitter.com/KamalaHarris/status/1125570443392507904,KamalaHarris,1557191880
665,4:07 PM - 6 May 2019,2019-05-06 16:07:00,1262.2809213690703,3055,Kamala Harris,Democrat,990,1125537475714256896,Florida’s plan to allow guns in schools is dangerous. Putting a gun in the classroom is not the answer to curbing gun violence. Our children deserve real solutions.,https://twitter.com/KamalaHarris/status/1125537475714256896,KamalaHarris,1557184020
487,12:12 PM - 6 May 2019,2019-05-06 12:12:00,2375.6067585102646,8317,Kamala Harris,Democrat,3310,1125478337747476482,This is outrageous. Prison officials must be held accountable after leaving Ms. Jackson alone without medical assistance for six hours as she gave birth.,https://twitter.com/KamalaHarris/status/1125478337747476482,KamalaHarris,1557169920
343,10:40 AM - 6 May 2019,2019-05-06 10:40:00,2148.737468238677,10890,Kamala Harris,Democrat,2656,1125455191430578176,These “feel-good” stories shouldn’t be necessary. They are proof the system is failing our teachers and students. There’s no question: we must pay our teachers their worth and properly fund education.,https://twitter.com/KamalaHarris/status/1125455191430578176,KamalaHarris,1557164402
475,8:51 AM - 6 May 2019,2019-05-06 08:51:00,1501.2778111566665,5211,Kamala Harris,Democrat,1367,1125427896468815872,There has been a lot of conversation about “electability” and “who can speak to the Midwest?” Too often their definition of the Midwest leaves people out. That is short-sighted. We cannot get dragged into simplistic narratives or yesterday’s politics.,https://twitter.com/KamalaHarris/status/1125427896468815872,KamalaHarris,1557157894
1020,4:02 AM - 6 May 2019,2019-05-06 04:02:00,5117.807748042517,26565,Kamala Harris,Democrat,4947,1125355024194899968,It’s simple: teachers are helping educate and raise our country’s children. There shouldn’t be a single question about giving them a much-needed and deserved raise.,https://twitter.com/KamalaHarris/status/1125355024194899968,KamalaHarris,1557140520
808,8:16 PM - 5 May 2019,2019-05-05 20:16:00,2196.906843755611,7581,Kamala Harris,Democrat,1731,1125237895940407297,It’s time we had a leader who speaks out against hate in all its forms.,https://twitter.com/KamalaHarris/status/1125237895940407297,KamalaHarris,1557112594
202,8:03 PM - 5 May 2019,2019-05-05 20:03:00,411.11329393100124,1170,Kamala Harris,Democrat,294,1125234479528841216,Did you know our campaign does not accept money from corporate PACs and federal lobbyists? We’re building a truly grassroots-powered movement here and we rely on your support. Chip in to join us.,https://twitter.com/KamalaHarris/status/1125234479528841216,KamalaHarris,1557111780
518,6:02 PM - 5 May 2019,2019-05-05 18:02:00,1451.734655173379,5044,Kamala Harris,Democrat,1171,1125204156829007874,"Our party is not white or Black...Hispanic or Asian...immigrant or indigenous. It is all of us.

This is our Party. This is the America we believe in.

And it’s the America I’ll always fight for as President. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125204156829007874,KamalaHarris,1557104550
322,5:56 PM - 5 May 2019,2019-05-05 17:56:00,2443.111663773566,15807,Kamala Harris,Democrat,2865,1125202540369534977,"When Black churches are burned to the ground in Louisiana - that is terrorism. 2018 was the deadliest year on record for domestic terrorism since the Oklahoma City Bombing more than 20 years ago. And as President, I won’t feed it. I won’t ignore it. And I won’t tolerate it.",https://twitter.com/KamalaHarris/status/1125202540369534977,KamalaHarris,1557104165
444,5:56 PM - 5 May 2019,2019-05-05 17:56:00,3578.2684799927288,22379,Kamala Harris,Democrat,4611,1125202538377154560,When Black worshipers are gunned down during Bible study in Charleston - that is terrorism. When a bomb is set off at a mosque in Minnesota - that is terrorism. When a man shoots up a synagogue yelling anti-Semitic slurs - that is terrorism. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125202538377154560,KamalaHarris,1557104165
175,5:54 PM - 5 May 2019,2019-05-05 17:54:00,628.3782509726948,2453,Kamala Harris,Democrat,578,1125202233539342337,"It’s time we had a leader who speaks out against hate in all its forms. 

It’s time we had a President who’s not scared to call neo-Nazi violence what it is: domestic terrorism.

I know we are better than this. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125202233539342337,KamalaHarris,1557104092
442,5:53 PM - 5 May 2019,2019-05-05 17:53:00,874.2904253299417,2589,Kamala Harris,Democrat,584,1125201896820629506,"Let’s speak truth here today - this President isn’t trying to make America great, he’s trying to make America hate. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125201896820629506,KamalaHarris,1557104012
218,5:52 PM - 5 May 2019,2019-05-05 17:52:00,1489.4761817996948,8080,Kamala Harris,Democrat,1876,1125201761294278661,Right now we have a President who would rather give a teacher a gun than give a teacher a raise. That must end. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125201761294278661,KamalaHarris,1557103979
133,5:51 PM - 5 May 2019,2019-05-05 17:51:00,436.02522088484096,1680,Kamala Harris,Democrat,371,1125201351766630403,"And let's be clear -- there are two groups of people raising our children: parents, often with the assistance of grandparents & aunties and uncles, and our teachers. Teachers are helping to raise the next generation of leaders and we are not paying them their value. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125201351766630403,KamalaHarris,1557103882
139,5:48 PM - 5 May 2019,2019-05-05 17:48:00,649.1285964027202,3094,Kamala Harris,Democrat,636,1125200707982962689,"It's been 65 years since Emmett Till, 52 years since three young Black men were killed at the Algiers Motel and seven years since Trayvon Martin. Yet, this is still everyday life for young Black people in America. Let's speak that truth. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125200707982962689,KamalaHarris,1557103728
184,5:48 PM - 5 May 2019,2019-05-05 17:48:00,641.2052808118182,2924,Kamala Harris,Democrat,490,1125200707408281600,"We have a criminal justice system that is deeply flawed, infected with bias, and in need of reform. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125200707408281600,KamalaHarris,1557103728
389,5:46 PM - 5 May 2019,2019-05-05 17:46:00,893.9935775704854,2499,Kamala Harris,Democrat,735,1125200002412896259,"The truth is, we need a new Voting Rights Act in this country with automatic voter registration, Election Day as a national holiday, and we need to fight back against Republicans who suppress our constitutional right to vote. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125200002412896259,KamalaHarris,1557103560
683,5:45 PM - 5 May 2019,2019-05-05 17:45:00,2852.7112679283346,10682,Kamala Harris,Democrat,3182,1125199779481436160,Let’s say this loud and clear - without voter suppression: @staceyabrams is Governor Stacey Abrams. @AndrewGillum is Governor Andrew Gillum. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125199779481436160,KamalaHarris,1557103507
144,5:43 PM - 5 May 2019,2019-05-05 17:43:00,347.677862815098,1073,Kamala Harris,Democrat,272,1125199315851468800,"Our right to vote, the very foundation of our democracy, is under attack. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125199315851468800,KamalaHarris,1557103396
834,5:41 PM - 5 May 2019,2019-05-05 17:41:00,3422.2303677519385,14497,Kamala Harris,Democrat,3315,1125198818742550528,When people ask me “How are you going to pay for middle-class tax cuts?” I'll tell you - I’m going to repeal that Trump trillion dollar tax cut that benefitted the top 1% and the biggest corporations in our country. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125198818742550528,KamalaHarris,1557103278
869,5:40 PM - 5 May 2019,2019-05-05 17:40:00,1186.3993595123568,2916,Kamala Harris,Democrat,659,1125198501703507968,"As President, I’ll pass the largest tax cut for middle-class and working families in a generation. Families making less than $100,000 a year would receive $6,000 that they can access at up to $500 a month. #NAACPDetroit",https://twitter.com/KamalaHarris/status/1125198501703507968,KamalaHarris,1557103202
107,5:38 PM - 5 May 2019,2019-05-05 17:38:00,282.81052548706407,1181,Kamala Harris,Democrat,179,1125198150661287936,"That is what I have done from the first day I walked into the San Francisco DA’s office, from the first day I walked into the California AG's office, from the first day I walked into the U.S. Senate, and that is what I will do the first day I walk into the Oval Office.",https://twitter.com/KamalaHarris/status/1125198150661287936,KamalaHarris,1557103118
58,5:38 PM - 5 May 2019,2019-05-05 17:38:00,255.6924305067392,1237,Kamala Harris,Democrat,233,1125198149960851457,The system is in need of reform—so let’s have people on the inside prepared to use their power to open doors and prepared to implement the agenda to make the system more fair and just. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125198149960851457,KamalaHarris,1557103118
67,5:34 PM - 5 May 2019,2019-05-05 17:34:00,224.67602426876928,838,Kamala Harris,Democrat,202,1125197201322520576,The Detroit NAACP has been at the forefront of the fight for justice - from taking on school desegregatation to housing discrimination to voter suppression. You are a national model. #NAACPDetroit,https://twitter.com/KamalaHarris/status/1125197201322520576,KamalaHarris,1557102892
335,3:19 PM - 5 May 2019,2019-05-05 15:19:00,1705.8718834561807,9349,Kamala Harris,Democrat,1585,1125163242614083587,"I’d like to wish a blessed Ramadan to Muslims observing around the world. It’s a time for reflection, compassion, and patience. Ramadan Kareem.",https://twitter.com/KamalaHarris/status/1125163242614083587,KamalaHarris,1557094796
581,12:03 PM - 5 May 2019,2019-05-05 12:03:00,1347.5549372424775,4401,Kamala Harris,Democrat,957,1125113697393881089,It’s past time our leaders recognize that our country faces a mental health crisis. I introduced legislation in the Senate to increase access to mental health care services and will continue to make it a priority when elected president.,https://twitter.com/KamalaHarris/status/1125113697393881089,KamalaHarris,1557082983
2538,6:14 AM - 5 May 2019,2019-05-05 06:14:00,8933.74201790677,40174,Kamala Harris,Democrat,6993,1125025854529114112,I’m fed up with the inaction on gun violence. People are dying. Too many lives have been lost and too many communities are left to heal. We need leaders who will address this horrifying epidemic and have the courage to speak up.,https://twitter.com/KamalaHarris/status/1125025854529114112,KamalaHarris,1557062040
817,4:01 AM - 5 May 2019,2019-05-05 04:01:00,2356.7884863831873,8661,Kamala Harris,Democrat,1850,1124992387850358784,We cannot wait for our broken health care system to fix itself. It’s on us to fight so that access to health care is never seen as a luxury again. Let’s make Medicare for All a reality.,https://twitter.com/KamalaHarris/status/1124992387850358784,KamalaHarris,1557054061
283,7:02 PM - 4 May 2019,2019-05-04 19:02:00,1536.4832533043177,7295,Kamala Harris,Democrat,1757,1124856739956961280,"This week the House of Representatives took a critical and historic step to pass the EQUALITY Act, and ban discrimination against LGBTQ Americans in every state.",https://twitter.com/KamalaHarris/status/1124856739956961280,KamalaHarris,1557021720
257,4:15 PM - 4 May 2019,2019-05-04 16:15:00,1452.7450123918172,7667,Kamala Harris,Democrat,1556,1124814714247307264,"Nia, Cheslie, and Kaliegh: you are trailblazers, creating your own path on your own terms. Congratulations.",https://twitter.com/KamalaHarris/status/1124814714247307264,KamalaHarris,1557011700
688,3:13 PM - 4 May 2019,2019-05-04 15:13:00,1231.4177267583304,2736,Kamala Harris,Democrat,992,1124799110631104512,"America is one of the wealthiest countries in the world, but many of our students still go hungry and into debt as they try and pay for a quality education.",https://twitter.com/KamalaHarris/status/1124799110631104512,KamalaHarris,1557007980
217,12:54 PM - 4 May 2019,2019-05-04 12:54:00,828.4039896527577,3164,Kamala Harris,Democrat,828,1124764131352031233,"The Freedom Riders’ powerful fight against segregation, bigotry, and racism should be a reminder that the actions of individuals can make an incredible difference to change a nation.",https://twitter.com/KamalaHarris/status/1124764131352031233,KamalaHarris,1556999640
1892,10:30 AM - 4 May 2019,2019-05-04 10:30:00,3922.3558875750246,11002,Kamala Harris,Democrat,2899,1124728018000318466,The Attorney General is acting like Donald Trump’s henchman.,https://twitter.com/KamalaHarris/status/1124728018000318466,KamalaHarris,1556991030
1088,8:00 AM - 4 May 2019,2019-05-04 08:00:00,3472.8842382486164,11842,Kamala Harris,Democrat,3251,1124690295814279168,"May is #MentalHealthMonth. We are facing a mental health crisis in our nation, yet too many Americans aren't receiving the treatment they need due to lack of access or stigma. Mental health is just as important as physical health. It’s on us to change the narrative.",https://twitter.com/KamalaHarris/status/1124690295814279168,KamalaHarris,1556982036
84,6:26 PM - 3 May 2019,2019-05-03 18:26:00,231.87728845492705,637,Kamala Harris,Democrat,233,1124485541804769281,"Floods have ravaged Western and Eastern Iowa over the last few months. The @RedCross and @AmeriCorps are two great organizations lending a hand. The recovery will be long, please consider chipping in today. I know every dollar will help.",https://twitter.com/KamalaHarris/status/1124485541804769281,KamalaHarris,1556933219
3036,5:55 PM - 3 May 2019,2019-05-03 17:55:00,9328.5372201304,26302,Kamala Harris,Democrat,10166,1124477610610839552,John Kelly was the architect of the Trump Administration's cruel child separation policy. Now he will profit off the separation of families. It's unethical. We are better than this.,https://twitter.com/KamalaHarris/status/1124477610610839552,KamalaHarris,1556931328
542,4:20 PM - 3 May 2019,2019-05-03 16:20:00,1520.2087925901253,5681,Kamala Harris,Democrat,1141,1124453584182050816,"Women, people of color, people with disabilities, and LGBTQ Americans are often underrepresented in STEM jobs. Fixing the problem starts with investing in our classrooms. That is why I’ve introduced a bill to build a pipeline of diverse talent for these good-paying jobs.",https://twitter.com/KamalaHarris/status/1124453584182050816,KamalaHarris,1556925600
103,3:35 PM - 3 May 2019,2019-05-03 15:35:00,448.45969667998946,2013,Kamala Harris,Democrat,435,1124442260177862656,"As my mother always said, “You may be the first to do many things, but make sure you are not the last.” 

Thank you @LenaWaithe and @GPBmadeit for speaking out about why it’s so important to be a mentor and lift others up.",https://twitter.com/KamalaHarris/status/1124442260177862656,KamalaHarris,1556922900
653,12:13 PM - 3 May 2019,2019-05-03 12:13:00,1311.6073349632825,3544,Kamala Harris,Democrat,975,1124391430280089600,"Today, on #WorldPressFreedomDay, we honor journalists for playing a critical role in defending our democracy both at home and abroad. There are consequences to Trump's hateful rhetoric against the press.",https://twitter.com/KamalaHarris/status/1124391430280089600,KamalaHarris,1556910781
445,10:45 AM - 3 May 2019,2019-05-03 10:45:00,2419.600210008611,14582,Kamala Harris,Democrat,2183,1124369296111677446,"My mother was the biggest source of inspiration in my life. Born in India, she came to the U.S. to study at UC Berkeley, and became a breast cancer researcher. This #APAHM, I will highlight people like my mother who have made this world a better place.",https://twitter.com/KamalaHarris/status/1124369296111677446,KamalaHarris,1556905504
984,9:39 AM - 3 May 2019,2019-05-03 09:39:00,2022.5391289859795,5059,Kamala Harris,Democrat,1662,1124352676014231552,"This is exactly why we need Medicare for All. People can't afford their insurance, and too many are having to choose between paying the bills or putting food on the table. This is unacceptable. Let’s make health care a right in this country.",https://twitter.com/KamalaHarris/status/1124352676014231552,KamalaHarris,1556901542
5983,7:28 PM - 2 May 2019,2019-05-02 19:28:00,19649.610058967006,75176,Kamala Harris,Democrat,16868,1124138508128538624,It should be deeply troubling to all Americans that Attorney General Barr made a decision about the sitting president and obstruction of justice without reviewing the evidence. This Attorney General lacks all credibility.,https://twitter.com/KamalaHarris/status/1124138508128538624,KamalaHarris,1556850480
601,6:29 PM - 2 May 2019,2019-05-02 18:29:00,1989.8807298701433,7164,Kamala Harris,Democrat,1830,1124123660120481792,"Dana, a CO teacher, would sometimes rent her apartment and sleep in her car just to make ends meet. It's infuriating what our teachers must sacrifice just to survive. When I'm president, teachers will get the raise they deserve.",https://twitter.com/KamalaHarris/status/1124123660120481792,KamalaHarris,1556846940
2481,5:10 PM - 2 May 2019,2019-05-02 17:10:00,8372.537977752503,31749,Kamala Harris,Democrat,7451,1124103778662268929,Attorney General Barr has weakened our standing in the world. He's undermined our democracy. He must resign.,https://twitter.com/KamalaHarris/status/1124103778662268929,KamalaHarris,1556842200
986,4:11 PM - 2 May 2019,2019-05-02 16:11:00,2727.184304043892,8702,Kamala Harris,Democrat,2364,1124088932080205824,"This isn’t sustainable. We can’t keep relocating our cities — we must fix the problem. Another reason why the United States must act now, rejoin the Paris Agreement, and pass the Green New Deal.",https://twitter.com/KamalaHarris/status/1124088932080205824,KamalaHarris,1556838660
182,3:04 PM - 2 May 2019,2019-05-02 15:04:00,529.5985282891288,1934,Kamala Harris,Democrat,422,1124072073406689281,There are moments in time that require us to step up and stand out and speak up. Howard University empowered me and others to do just that.,https://twitter.com/KamalaHarris/status/1124072073406689281,KamalaHarris,1556834641
163,2:13 PM - 2 May 2019,2019-05-02 14:13:00,729.9404148526037,3453,Kamala Harris,Democrat,691,1124059236760268825,"Yesterday in North and South Carolina, teachers stood up and demanded to be heard. It's time to pay them their value and show them the dignity and respect they deserve for helping raise our kids. I stand in solidarity with them in this fight.",https://twitter.com/KamalaHarris/status/1124059236760268825,KamalaHarris,1556831580
806,12:11 PM - 2 May 2019,2019-05-02 12:11:00,1512.4352488456016,4416,Kamala Harris,Democrat,972,1124028535113441281,"I’m running for president to pursue justice for the American people. We need the full truth about Russian interference in the 2016 elections, not an abridged, watered-down version from this Administration. If you’re with me in this fight, pitch in now:",https://twitter.com/KamalaHarris/status/1124028535113441281,KamalaHarris,1556824260
2104,10:47 AM - 2 May 2019,2019-05-02 10:47:00,8948.598573933336,35173,Kamala Harris,Democrat,9683,1124007393501831171,"As I see it, there is a “conflict of interest” in the Mueller investigation: President Trump has an interest in obstructing justice, and Robert Mueller has an interest in pursuing justice. Attorney General Barr has chosen to side with the President. He needs to go.",https://twitter.com/KamalaHarris/status/1124007393501831171,KamalaHarris,1556819220
377,10:11 AM - 2 May 2019,2019-05-02 10:11:00,2448.144084736625,13542,Kamala Harris,Democrat,2874,1123998337949143042,"This Holocaust Remembrance Day, we honor the memory of the six million Jews murdered in the Holocaust. We must renew our commitment to the promise of “never again” and fight against hate and anti-Semitism every time we see it.",https://twitter.com/KamalaHarris/status/1123998337949143042,KamalaHarris,1556817061
208,9:12 AM - 2 May 2019,2019-05-02 09:12:00,1345.3485702151388,6493,Kamala Harris,Democrat,1803,1123983497994149888,"Remember their names: Riley Howell and Ellis Parlier. We don't need another tragedy, we need action.",https://twitter.com/KamalaHarris/status/1123983497994149888,KamalaHarris,1556813523
1577,8:24 AM - 2 May 2019,2019-05-02 08:24:00,5609.93380016209,20467,Kamala Harris,Democrat,5470,1123971571385868298,Our democracy is being tested. We have an Attorney General protecting the President instead of pursuing justice for the American people. That needs to change.,https://twitter.com/KamalaHarris/status/1123971571385868298,KamalaHarris,1556810679
3900,6:21 PM - 1 May 2019,2019-05-01 18:21:00,15063.609503001422,59255,Kamala Harris,Democrat,14791,1123759294300729344,"For someone who calls the Mueller report his ""baby,"" the Attorney General didn't spend a lot of time looking at its underlying evidence. He failed to tell the American people the truth. It's time for Attorney General Barr to resign.",https://twitter.com/KamalaHarris/status/1123759294300729344,KamalaHarris,1556760068
2216,1:06 PM - 1 May 2019,2019-05-01 13:06:00,6327.943534620281,23812,Kamala Harris,Democrat,4802,1123680107170861056,"I’m running for president because the American people deserve truth and integrity from their elected leaders. That’s not what we’re getting right now. If you’re with me in this fight, I need you now:",https://twitter.com/KamalaHarris/status/1123680107170861056,KamalaHarris,1556741189
28465,12:07 PM - 1 May 2019,2019-05-01 12:07:00,57816.93462917533,177840,Kamala Harris,Democrat,38179,1123665286782230531,What I just saw from the Attorney General is unacceptable. Barr must resign now.,https://twitter.com/KamalaHarris/status/1123665286782230531,KamalaHarris,1556737655
449,9:55 AM - 1 May 2019,2019-05-01 09:55:00,1040.2213486575572,3607,Kamala Harris,Democrat,695,1123631921018408960,"On International Workers’ Day, we must fight to build a nation where the dignity of work is respected. Where everyone can keep a roof over their head and pay the bills. We must stand up and protect the rights of hard-working Americans.",https://twitter.com/KamalaHarris/status/1123631921018408960,KamalaHarris,1556729700
126,8:57 AM - 1 May 2019,2019-05-01 08:57:00,355.63492537287135,1337,Kamala Harris,Democrat,267,1123617323900973061,"Asian American and Pacific Islander Heritage Month is a time to reflect on the achievements and contributions of Asian Americans and Pacific Islanders like Representative Patsy Mink, @ConstanceWu, Philip Vera Cruz, @mindykaling, and so many more. #APAHM",https://twitter.com/KamalaHarris/status/1123617323900973061,KamalaHarris,1556726220
333,7:39 AM - 1 May 2019,2019-05-01 07:39:00,819.3365404783061,2908,Kamala Harris,Democrat,568,1123597778054201345,"Today, teachers in South Carolina are marching for fair wages and improved working conditions. I stand with them. As president, I will raise the average teacher pay in South Carolina by 19%, reduce teacher turnover, and ensure our teachers are paid their worth. #SCforEd",https://twitter.com/KamalaHarris/status/1123597778054201345,KamalaHarris,1556721560
458,7:35 PM - 30 Apr 2019,2019-04-30 19:35:00,955.8830993301419,2907,Kamala Harris,Democrat,656,1123415494399332354,"The rising cost of housing disproportionately impacts Black and Latinx communities. Having a safe place to live and raise your family is not just about shelter, it's about dignity. The Rent Relief Act would make that dignity possible for millions of families.",https://twitter.com/KamalaHarris/status/1123415494399332354,KamalaHarris,1556678100
185,6:22 PM - 30 Apr 2019,2019-04-30 18:22:00,347.9661635309491,965,Kamala Harris,Democrat,236,1123397122504708096,"From day one, I made a commitment to you: Our campaign will reject all contributions from corporate PACs and federal lobbyists. We’re counting on real people to power our campaign. Chip in #ForThePeople now:",https://twitter.com/KamalaHarris/status/1123397122504708096,KamalaHarris,1556673720
588,5:22 PM - 30 Apr 2019,2019-04-30 17:22:00,2890.076796209609,15060,Kamala Harris,Democrat,2726,1123382149309194240,"My heart goes out to the students, friends, and families of the victims of this tragedy and my thanks go out to the heroic first responders. When as a nation will we decide to act? #UNCC",https://twitter.com/KamalaHarris/status/1123382149309194240,KamalaHarris,1556670150
1050,5:00 PM - 30 Apr 2019,2019-04-30 17:00:00,3735.338216605013,14425,Kamala Harris,Democrat,3441,1123376550638964736,"This is outrageous: Sixty of America’s largest corporations paid zero federal taxes. Zero. As president, I’ll lift up those who need it most — the middle class — and ensure corporations pay their fair share. Our economy shouldn’t be built on the backs of working people.",https://twitter.com/KamalaHarris/status/1123376550638964736,KamalaHarris,1556668815
40,4:50 PM - 30 Apr 2019,2019-04-30 16:50:00,166.52074338677616,717,Kamala Harris,Democrat,161,1123374171596128256,My thoughts are with everyone in the Davenport community tonight who is affected by the floods — praying for everyone's safety.,https://twitter.com/KamalaHarris/status/1123374171596128256,KamalaHarris,1556668248
75,4:16 PM - 30 Apr 2019,2019-04-30 16:16:00,233.82878848603656,761,Kamala Harris,Democrat,224,1123365478871764992,"Read this powerful testimony from the courageous activist @AdyBarkan on why our nation needs #MedicareForAll. Ady, from the bottom of my heart, thank you for speaking out.",https://twitter.com/KamalaHarris/status/1123365478871764992,KamalaHarris,1556666175
324,2:12 PM - 30 Apr 2019,2019-04-30 14:12:00,1394.075530393962,4762,Kamala Harris,Democrat,1756,1123334214697586690,Gold Star families have already sacrificed so much for our nation. It’s shameful Trump’s tax bill punishes them as it rewards big corporations and the top 1%.,https://twitter.com/KamalaHarris/status/1123334214697586690,KamalaHarris,1556658721
381,12:18 PM - 30 Apr 2019,2019-04-30 12:18:00,1180.9427216983884,4402,Kamala Harris,Democrat,982,1123305519912038400,"Whenever and wherever we see expressions of hate, we must stand up and speak out. No one should ever be left to fight this fight alone.",https://twitter.com/KamalaHarris/status/1123305519912038400,KamalaHarris,1556651880
25,11:18 AM - 30 Apr 2019,2019-04-30 11:18:00,144.88298129184182,811,Kamala Harris,Democrat,150,1123290666379902976,Ellen Tauscher worked tirelessly for the people of California and always fought for what was in the best interests of our state and country. I am deeply saddened by her passing and know that she will be dearly missed. Sending my condolences to her family and loved ones.,https://twitter.com/KamalaHarris/status/1123290666379902976,KamalaHarris,1556648339
730,10:33 AM - 30 Apr 2019,2019-04-30 10:33:00,1816.752482699034,5918,Kamala Harris,Democrat,1388,1123279095603847168,"Health care is a human right. It shouldn’t matter where you live, how much money you make, or whether you have a pre-existing condition. It’s incumbent we make that right a reality with Medicare for All.",https://twitter.com/KamalaHarris/status/1123279095603847168,KamalaHarris,1556645580
123,9:22 AM - 30 Apr 2019,2019-04-30 09:22:00,577.8166925493265,3330,Kamala Harris,Democrat,471,1123261263386226688,My friend John Singleton chronicled the Black experience and culture through film with unmatched authenticity. He made room for our stories and our talent in Hollywood and showed all of us what's possible — on and off the screen.,https://twitter.com/KamalaHarris/status/1123261263386226688,KamalaHarris,1556641329
372,5:52 AM - 30 Apr 2019,2019-04-30 05:52:00,548.4837931994819,1369,Kamala Harris,Democrat,324,1123208577714413569,"As president, I’ll work with Sens @Claire4Iowa, @ZachWahls, and Kinney, as well as other leaders, to make affordable housing a reality for Iowa families. I am committed to this cause.",https://twitter.com/KamalaHarris/status/1123208577714413569,KamalaHarris,1556628767
1684,7:28 PM - 29 Apr 2019,2019-04-29 19:28:00,5324.333275967575,20389,Kamala Harris,Democrat,4396,1123051345265741824,"It’s been almost 10 years and the federal minimum wage is still $7.25/hour. That’s $15,000 a year in this country—not nearly enough to keep a roof over your head. We have to speak truth: This system isn’t working for working people. That’s why I’m fighting for a $15 minimum wage.",https://twitter.com/KamalaHarris/status/1123051345265741824,KamalaHarris,1556591280
390,7:02 PM - 29 Apr 2019,2019-04-29 19:02:00,457.1342952265478,1008,Kamala Harris,Democrat,243,1123044800884826113,"Better pay for teachers, Medicare for All, and debt-free college. These are some of the issues we fight for at this election. If you can, help our campaign to ensure we build a better, brighter future for our country:",https://twitter.com/KamalaHarris/status/1123044800884826113,KamalaHarris,1556589720
411,6:21 PM - 29 Apr 2019,2019-04-29 18:21:00,1027.3792234357754,2948,Kamala Harris,Democrat,895,1123034483681312771,"When Susan got sick, she had to delay critical annual screenings until she and her husband paid off their previous medical bills. Her story is all too common in America. We must pass Medicare for All.",https://twitter.com/KamalaHarris/status/1123034483681312771,KamalaHarris,1556587260
590,4:15 PM - 29 Apr 2019,2019-04-29 16:15:00,4200.318373446917,30280,Kamala Harris,Democrat,4148,1123002786726256642,"My first-grade teacher, Mrs. Wilson, sparked my love for learning and became a lifelong mentor and friend. She even attended my law school graduation. There are Mrs. Wilson’s all across this country who deserve a raise. It’s time we give them one.",https://twitter.com/KamalaHarris/status/1123002786726256642,KamalaHarris,1556579703
777,2:18 PM - 29 Apr 2019,2019-04-29 14:18:00,1184.7021103127818,2801,Kamala Harris,Democrat,764,1122973331190317058,Our young people are dying every day because of senseless gun violence. Republicans don’t have the courage to stand up to the NRA. I do. We need to elect a president who is committed to keeping our children and communities safe from gun violence:,https://twitter.com/KamalaHarris/status/1122973331190317058,KamalaHarris,1556572680
164,1:24 PM - 29 Apr 2019,2019-04-29 13:24:00,302.2905263805113,742,Kamala Harris,Democrat,227,1122959747903361024,Our campaign isn’t funded by corporate PACs or federal lobbyists. We can’t change our broken campaign finance system unless we lead with our values. Every dollar you give can help us hire more staff and visit more states:,https://twitter.com/KamalaHarris/status/1122959747903361024,KamalaHarris,1556569442
845,12:27 PM - 29 Apr 2019,2019-04-29 12:27:00,2596.4000177342823,7906,Kamala Harris,Democrat,2620,1122945404398706688,"This is the world we live in. Our children should never have to be experts in what to do during a mass shooting. I'm a proud co-sponsor of S. 42. If Congress fails to pass it within my first 100 days as president, I'll take executive action myself.",https://twitter.com/KamalaHarris/status/1122945404398706688,KamalaHarris,1556566022
162,10:25 AM - 29 Apr 2019,2019-04-29 10:25:00,553.1568366622016,1512,Kamala Harris,Democrat,691,1122914780967206913,"From Merrimack, NH to Oscoda, MI, communities across the U.S. are suffering from water contamination. I'm troubled to hear reports that the EPA will weaken standards for chemicals polluting water supplies. Everyone needs access to clean drinking water.",https://twitter.com/KamalaHarris/status/1122914780967206913,KamalaHarris,1556558721
374,9:33 AM - 29 Apr 2019,2019-04-29 09:33:00,914.1018030495867,2361,Kamala Harris,Democrat,865,1122901608185180160,"More than a year and a half ago, Hurricane Maria devastated Puerto Rico. It’s appalling that thousands of children on the Island show signs of PTSD. Our government failed them and it’s on us to ensure something like this never happens again.",https://twitter.com/KamalaHarris/status/1122901608185180160,KamalaHarris,1556555580
